date,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure,bike_stands,available_bike_stands
2023-08-19 08:47:10+00:00,23.1,74,18.2,25.7,2.0,0.0,987.2,22,14
2023-08-19 08:54:54+00:00,23.1,74,18.2,25.7,2.0,0.0,987.2,22,14
2023-08-19 09:04:59+00:00,23.1,74,18.2,25.7,2.0,0.0,987.2,22,14
2023-08-19 09:15:11+00:00,23.1,74,18.2,25.7,2.0,0.0,987.2,22,15
2023-08-19 09:25:12+00:00,23.1,74,18.2,25.7,2.0,0.0,987.2,22,15
2023-08-19 09:34:33+00:00,24.1,75,19.4,27.3,4.0,0.0,987.3,22,15
2023-08-19 09:35:39+00:00,24.1,75,19.4,27.3,4.0,0.0,987.3,22,18
2023-08-19 09:45:27+00:00,24.1,75,19.4,27.3,4.0,0.0,987.3,22,18
2023-08-19 09:59:01+00:00,24.1,75,19.4,27.3,4.0,0.0,987.3,22,16
2023-08-19 10:06:44+00:00,24.1,75,19.4,27.3,4.0,0.0,987.3,22,14
2023-08-19 10:15:45+00:00,24.1,75,19.4,27.3,4.0,0.0,987.3,22,14
2023-08-19 10:23:40+00:00,24.1,75,19.4,27.3,4.0,0.0,987.3,22,13
2023-08-19 10:27:04+00:00,24.1,75,19.4,27.3,4.0,0.0,987.3,22,14
2023-08-19 10:35:58+00:00,26.1,63,18.6,28.3,6.0,0.0,987.2,22,14
2023-08-19 10:41:10+00:00,26.1,63,18.6,28.3,6.0,0.0,987.2,22,16
2023-08-19 10:47:37+00:00,26.1,63,18.6,28.3,6.0,0.0,987.2,22,17
2023-08-19 10:59:25+00:00,26.1,63,18.6,28.3,6.0,0.0,987.2,22,18
2023-08-19 11:06:22+00:00,26.1,63,18.6,28.3,6.0,0.0,987.2,22,18
2023-08-19 11:16:27+00:00,26.1,63,18.6,28.3,6.0,0.0,987.2,22,18
2023-08-19 11:23:07+00:00,26.1,63,18.6,28.3,6.0,0.0,987.2,22,17
2023-08-19 11:26:34+00:00,26.5,63,18.6,28.3,6.0,0.0,987.2,22,16
2023-08-19 11:39:24+00:00,26.9,59,18.2,28.6,14.0,0.0,987.4,22,15
2023-08-19 11:46:45+00:00,26.9,59,18.2,28.6,14.0,0.0,987.4,22,15
2023-08-19 11:56:51+00:00,26.9,59,18.2,28.6,14.0,0.0,987.4,22,15
2023-08-19 12:06:56+00:00,26.9,59,18.2,28.6,14.0,0.0,987.4,22,15
2023-08-19 12:18:56+00:00,26.9,59,18.2,28.6,14.0,0.0,987.4,22,16
2023-08-19 12:27:59+00:00,26.9,59,18.2,28.6,17.5,0.0,987.4,22,15
2023-08-19 12:37:15+00:00,28.0,54,17.9,31.2,21.0,0.0,986.9,22,15
2023-08-19 12:47:20+00:00,28.0,54,17.9,31.2,21.0,0.0,986.9,22,15
2023-08-19 12:53:35+00:00,28.0,54,17.9,31.2,21.0,0.0,986.9,22,16
2023-08-19 12:57:31+00:00,28.0,54,17.9,31.2,21.0,0.0,986.9,22,18
2023-08-19 13:01:06+00:00,28.0,54,17.9,31.2,21.0,0.0,986.9,22,17
2023-08-19 13:07:37+00:00,28.0,54,17.9,31.2,21.0,0.0,986.9,22,17
2023-08-19 13:17:42+00:00,28.0,54,17.9,31.2,21.0,0.0,986.9,22,17
2023-08-19 13:20:15+00:00,28.0,54,17.9,31.2,21.0,0.0,986.9,22,18
2023-08-19 13:27:51+00:00,28.0,54,17.9,31.2,25.0,0.0,986.9,22,18
2023-08-19 13:37:56+00:00,29.0,46,16.3,30.0,29.0,0.0,987.3,22,18
2023-08-19 13:48:01+00:00,29.0,46,16.3,30.0,29.0,0.0,987.3,22,18
2023-08-19 13:52:09+00:00,29.0,46,16.3,30.0,29.0,0.0,987.3,22,17
2023-08-19 13:58:08+00:00,29.0,46,16.3,30.0,29.0,0.0,987.3,22,17
2023-08-19 14:01:11+00:00,29.0,46,16.3,30.0,29.0,0.0,987.3,22,18
2023-08-19 14:08:16+00:00,29.0,46,16.3,30.0,29.0,0.0,987.3,22,18
2023-08-19 14:10:22+00:00,29.0,46,16.3,30.0,29.0,0.0,987.3,22,15
2023-08-19 14:18:21+00:00,29.0,46,16.3,30.0,29.0,0.0,987.3,22,15
2023-08-19 14:22:07+00:00,29.0,46,16.3,30.0,29.0,0.0,987.3,22,14
2023-08-19 14:28:27+00:00,29.0,46,16.3,30.0,29.0,0.0,987.3,22,14
2023-08-19 14:32:56+00:00,28.9,47,16.5,29.9,21.0,0.0,986.7,22,16
2023-08-19 14:38:35+00:00,28.9,47,16.5,29.9,21.0,0.0,986.7,22,16
2023-08-19 14:48:40+00:00,28.9,47,16.5,29.9,21.0,0.0,986.7,22,16
2023-08-19 14:58:47+00:00,28.9,47,16.5,29.9,21.0,0.0,986.7,22,16
2023-08-19 15:08:53+00:00,28.9,47,16.5,29.9,21.0,0.0,986.7,22,16
2023-08-19 15:10:34+00:00,28.9,47,16.5,29.9,21.0,0.0,986.7,22,14
2023-08-19 15:19:00+00:00,28.9,47,16.5,29.9,21.0,0.0,986.7,22,13
2023-08-19 15:19:51+00:00,28.9,47,16.5,29.9,21.0,0.0,986.7,22,11
2023-08-19 15:29:05+00:00,28.9,47,16.5,29.9,21.0,0.0,986.7,22,10
2023-08-19 15:33:57+00:00,29.4,46,16.6,30.5,14.0,0.0,985.9,22,11
2023-08-19 15:39:12+00:00,29.4,46,16.6,30.5,14.0,0.0,985.9,22,11
2023-08-19 15:40:51+00:00,29.4,46,16.6,30.5,14.0,0.0,985.9,22,13
2023-08-19 15:49:29+00:00,29.4,46,16.6,30.5,14.0,0.0,985.9,22,12
2023-08-19 15:59:29+00:00,29.4,46,16.6,30.5,14.0,0.0,985.9,22,13
2023-08-19 16:08:56+00:00,29.4,46,16.6,30.5,14.0,0.0,985.9,22,15
2023-08-19 16:14:14+00:00,29.4,46,16.6,30.5,14.0,0.0,985.9,22,18
2023-08-19 16:19:46+00:00,29.4,46,16.6,30.5,14.0,0.0,985.9,22,18
2023-08-19 16:27:16+00:00,29.4,46,16.6,30.5,14.0,0.0,985.9,22,17
2023-08-19 16:29:51+00:00,29.4,46,16.6,30.5,14.0,0.0,985.9,22,17
2023-08-19 16:43:34+00:00,28.6,51,17.5,30.2,6.0,0.0,986.1,22,18
2023-08-19 16:46:29+00:00,28.6,51,17.5,30.2,6.0,0.0,986.1,22,19
2023-08-19 16:52:57+00:00,28.6,51,17.5,30.2,6.0,0.0,986.1,22,22
2023-08-19 16:58:14+00:00,28.6,51,17.5,30.2,6.0,0.0,986.1,22,21
2023-08-19 17:00:13+00:00,28.6,51,17.5,30.2,6.0,0.0,986.1,22,21
2023-08-19 17:10:18+00:00,28.6,51,17.5,30.2,6.0,0.0,986.1,22,21
2023-08-19 17:22:38+00:00,28.6,51,17.5,30.2,6.0,0.0,986.1,22,22
2023-08-19 17:28:44+00:00,28.6,51,17.5,30.2,6.0,0.0,986.1,22,19
2023-08-19 17:32:07+00:00,28.1,52,17.4,29.6,8.0,0.0,986.1,22,20
2023-08-19 17:36:58+00:00,28.1,52,17.4,29.6,8.0,0.0,986.1,22,19
2023-08-19 17:40:37+00:00,28.1,52,17.4,29.6,8.0,0.0,986.1,22,18
2023-08-19 17:46:31+00:00,28.1,52,17.4,29.6,8.0,0.0,986.1,22,20
2023-08-19 17:50:48+00:00,28.1,52,17.4,29.6,8.0,0.0,986.1,22,20
2023-08-19 18:00:55+00:00,28.1,52,17.4,29.6,8.0,0.0,986.1,22,19
2023-08-19 18:11:00+00:00,28.1,52,17.4,29.6,8.0,0.0,986.1,22,19
2023-08-19 18:18:06+00:00,28.1,52,17.4,29.6,8.0,0.0,986.1,22,18
2023-08-19 18:21:07+00:00,28.1,52,17.4,29.6,8.0,0.0,986.1,22,18
2023-08-19 18:29:21+00:00,28.1,52,17.4,29.6,8.0,0.0,986.1,22,19
2023-08-19 18:31:14+00:00,27.2,52,16.5,28.4,11.0,0.0,986.3,22,19
2023-08-19 18:41:19+00:00,27.2,52,16.5,28.4,11.0,0.0,986.3,22,19
2023-08-19 18:52:51+00:00,27.2,52,16.5,28.4,11.0,0.0,986.3,22,17
2023-08-19 18:55:14+00:00,27.2,52,16.5,28.4,11.0,0.0,986.3,22,16
2023-08-19 19:02:34+00:00,27.2,52,16.5,28.4,11.0,0.0,986.3,22,18
2023-08-19 19:09:12+00:00,27.2,52,16.5,28.4,11.0,0.0,986.3,22,18
2023-08-19 19:11:47+00:00,27.2,52,16.5,28.4,11.0,0.0,986.3,22,19
2023-08-19 19:19:00+00:00,27.2,52,16.5,28.4,11.0,0.0,986.3,22,18
2023-08-19 19:21:53+00:00,27.2,52,16.5,28.4,11.0,0.0,986.3,22,17
2023-08-19 19:33:50+00:00,25.0,66,18.3,27.7,12.0,0.0,987.0,22,18
2023-08-19 19:44:31+00:00,25.0,66,18.3,27.7,13.0,0.0,987.0,22,16
2023-08-19 19:47:41+00:00,25.0,66,18.3,27.7,13.0,0.0,987.0,22,20
2023-08-19 19:52:14+00:00,25.0,66,18.3,27.7,13.0,0.0,987.0,22,20
2023-08-19 19:59:16+00:00,25.0,66,18.3,27.7,13.0,0.0,987.0,22,21
2023-08-19 20:02:22+00:00,25.0,66,18.3,27.7,13.0,0.0,987.0,22,22
2023-08-19 20:12:27+00:00,25.0,66,18.3,27.7,13.0,0.0,987.0,22,22
2023-08-19 20:22:33+00:00,25.0,66,18.3,27.7,13.0,0.0,987.0,22,22
2023-08-19 20:32:38+00:00,22.4,77,18.2,25.0,12.0,0.0,987.2,22,22
2023-08-19 20:42:44+00:00,22.4,77,18.2,25.0,12.0,0.0,987.2,22,22
2023-08-19 20:48:20+00:00,22.4,77,18.2,25.0,12.0,0.0,987.2,22,21
2023-08-19 20:52:50+00:00,22.4,77,18.2,25.0,12.0,0.0,987.2,22,22
2023-08-19 21:02:56+00:00,22.4,77,18.2,25.0,12.0,0.0,987.2,22,20
2023-08-19 21:13:03+00:00,22.4,77,18.2,25.0,12.0,0.0,987.2,22,18
2023-08-19 21:23:08+00:00,22.4,77,18.2,25.0,12.0,0.0,987.2,22,18
2023-08-19 21:33:14+00:00,21.7,78,17.7,23.9,11.0,0.0,988.0,22,18
2023-08-19 21:43:39+00:00,21.7,78,17.7,23.9,11.0,0.0,988.0,22,17
2023-08-19 21:53:25+00:00,21.7,78,17.7,23.9,11.0,0.0,988.0,22,17
2023-08-19 22:03:30+00:00,21.7,78,17.7,23.9,11.0,0.0,988.0,22,17
2023-08-19 22:13:36+00:00,21.7,78,17.7,23.9,11.0,0.0,988.0,22,17
2023-08-19 22:16:56+00:00,21.7,78,17.7,23.9,11.0,0.0,988.0,22,16
2023-08-19 22:23:42+00:00,21.7,78,17.7,23.9,11.0,0.0,988.0,22,16
2023-08-19 22:33:47+00:00,20.8,90,19.0,23.6,10.0,0.0,988.3,22,16
2023-08-19 22:43:53+00:00,20.8,90,19.0,23.6,10.0,0.0,988.3,22,15
2023-08-19 22:53:59+00:00,20.8,90,19.0,23.6,10.0,0.0,988.3,22,15
2023-08-19 23:04:04+00:00,20.8,90,19.0,23.6,10.0,0.0,988.3,22,15
2023-08-19 23:14:12+00:00,20.8,90,19.0,23.6,10.0,0.0,988.3,22,17
2023-08-19 23:24:17+00:00,20.8,90,19.0,23.6,10.0,0.0,988.3,22,17
2023-08-19 23:34:22+00:00,20.2,89,18.4,22.7,7.0,0.0,988.6,22,17
2023-08-19 23:44:28+00:00,20.2,89,18.4,22.7,7.0,0.0,988.6,22,17
2023-08-19 23:54:33+00:00,20.2,89,18.4,22.7,7.0,0.0,988.6,22,17
2023-08-20 00:04:39+00:00,20.2,89,18.4,22.7,7.0,0.0,988.6,22,17
2023-08-20 00:14:44+00:00,20.2,89,18.4,22.7,7.0,0.0,988.6,22,17
2023-08-20 00:24:49+00:00,20.2,89,18.4,22.7,5.0,0.0,988.6,22,17
2023-08-20 00:35:45+00:00,19.4,92,18.1,21.8,3.0,0.0,988.0,22,15
2023-08-20 00:45:00+00:00,19.4,92,18.1,21.8,3.0,0.0,988.0,22,15
2023-08-20 00:55:06+00:00,19.4,92,18.1,21.8,3.0,0.0,988.0,22,15
2023-08-20 01:05:11+00:00,19.4,92,18.1,21.8,3.0,0.0,988.0,22,15
2023-08-20 01:15:16+00:00,19.4,92,18.1,21.8,3.0,0.0,988.0,22,15
2023-08-20 01:25:22+00:00,19.4,92,18.1,21.8,3.0,0.0,988.0,22,15
2023-08-20 01:31:33+00:00,19.0,96,18.3,21.3,0.0,0.0,987.8,22,15
2023-08-20 01:40:37+00:00,19.0,96,18.3,21.3,0.0,0.0,987.8,22,15
2023-08-20 01:50:42+00:00,19.0,96,18.3,21.3,0.0,0.0,987.8,22,15
2023-08-20 02:00:47+00:00,19.0,96,18.3,21.3,0.0,0.0,987.8,22,15
2023-08-20 02:10:52+00:00,19.0,96,18.3,21.3,0.0,0.0,987.8,22,15
2023-08-20 02:20:58+00:00,19.0,96,18.3,21.3,0.0,0.0,987.8,22,15
2023-08-20 02:31:03+00:00,19.25,93,18.3,21.8,6.0,0.0,987.8,22,15
2023-08-20 02:41:08+00:00,19.5,93,18.3,21.8,6.0,0.0,987.8,22,15
2023-08-20 02:54:31+00:00,19.5,93,18.3,21.8,6.0,0.0,987.8,22,16
2023-08-20 03:01:20+00:00,19.5,93,18.3,21.8,6.0,0.0,987.8,22,17
2023-08-20 03:11:25+00:00,19.5,93,18.3,21.8,6.0,0.0,987.8,22,17
2023-08-20 03:21:31+00:00,19.5,93,18.3,21.8,6.0,0.0,987.8,22,17
2023-08-20 03:31:36+00:00,19.4,94,18.4,21.9,9.5,0.0,988.0,22,17
2023-08-20 03:41:41+00:00,19.4,94,18.4,21.9,13.0,0.0,988.0,22,17
2023-08-20 03:51:46+00:00,19.4,94,18.4,21.9,13.0,0.0,988.0,22,17
2023-08-20 04:01:51+00:00,19.4,94,18.4,21.9,13.0,0.0,988.0,22,17
2023-08-20 04:11:57+00:00,19.4,94,18.4,21.9,13.0,0.0,988.0,22,17
2023-08-20 04:22:02+00:00,19.4,94,18.4,21.9,13.0,0.0,988.0,22,17
2023-08-20 04:27:20+00:00,19.7,94,18.4,21.9,13.0,0.0,988.0,22,16
2023-08-20 04:32:08+00:00,20.0,92,18.7,22.8,19.0,0.0,988.1,22,16
2023-08-20 04:36:41+00:00,20.0,92,18.7,22.8,19.0,0.0,988.1,22,14
2023-08-20 04:42:14+00:00,20.0,92,18.7,22.8,19.0,0.0,988.1,22,14
2023-08-20 04:52:19+00:00,20.0,92,18.7,22.8,19.0,0.0,988.1,22,14
2023-08-20 05:02:27+00:00,20.0,92,18.7,22.8,19.0,0.0,988.1,22,15
2023-08-20 05:12:32+00:00,20.0,92,18.7,22.8,19.0,0.0,988.1,22,15
2023-08-20 05:22:37+00:00,20.0,92,18.7,22.8,19.0,0.0,988.1,22,15
2023-08-20 05:32:42+00:00,20.0,94,19.0,22.7,13.0,0.0,987.9,22,15
2023-08-20 05:42:47+00:00,20.0,94,19.0,22.7,13.0,0.0,987.9,22,15
2023-08-20 05:52:52+00:00,20.0,94,19.0,22.7,13.0,0.0,987.9,22,15
2023-08-20 06:02:58+00:00,20.0,94,19.0,22.7,13.0,0.0,987.9,22,15
2023-08-20 06:13:03+00:00,20.0,94,19.0,22.7,13.0,0.0,987.9,22,15
2023-08-20 06:23:08+00:00,20.0,94,19.0,22.7,13.0,0.0,987.9,22,15
2023-08-20 06:33:13+00:00,20.0,97,19.5,23.1,9.5,0.0,988.3,22,15
2023-08-20 06:43:18+00:00,20.0,97,19.5,23.1,6.0,0.0,988.3,22,15
2023-08-20 06:53:23+00:00,20.0,97,19.5,23.1,6.0,0.0,988.3,22,15
2023-08-20 07:03:29+00:00,20.0,97,19.5,23.1,6.0,0.0,988.3,22,15
2023-08-20 07:14:16+00:00,20.0,97,19.5,23.1,6.0,0.0,988.3,22,16
2023-08-20 07:23:41+00:00,20.0,97,19.5,23.1,6.0,0.0,988.3,22,16
2023-08-20 07:29:09+00:00,20.0,97,19.5,23.1,6.0,0.0,988.3,22,17
2023-08-20 07:33:48+00:00,22.5,88,20.4,26.2,0.0,0.0,988.8,22,17
2023-08-20 07:43:53+00:00,22.5,88,20.4,26.2,0.0,0.0,988.8,22,17
2023-08-20 07:54:00+00:00,22.5,88,20.4,26.2,0.0,0.0,988.8,22,19
2023-08-20 08:04:05+00:00,22.5,88,20.4,26.2,0.0,0.0,988.8,22,19
2023-08-20 08:14:11+00:00,22.5,88,20.4,26.2,0.0,0.0,988.8,22,19
2023-08-20 08:17:44+00:00,22.5,88,20.4,26.2,0.0,0.0,988.8,22,20
2023-08-20 08:24:23+00:00,22.5,88,20.4,26.2,0.0,0.0,988.8,22,19
2023-08-20 08:34:23+00:00,25.2,74,20.3,28.6,1.0,0.0,989.7,22,19
2023-08-20 08:44:28+00:00,25.2,74,20.3,28.6,1.0,0.0,989.7,22,19
2023-08-20 08:50:27+00:00,25.2,74,20.3,28.6,1.0,0.0,989.7,22,20
2023-08-20 08:58:20+00:00,25.2,74,20.3,28.6,1.0,0.0,989.7,22,20
2023-08-20 09:04:42+00:00,25.2,74,20.3,28.6,1.0,0.0,989.7,22,20
2023-08-20 09:14:47+00:00,25.2,74,20.3,28.6,1.0,0.0,989.7,22,20
2023-08-20 09:24:52+00:00,25.2,74,20.3,28.6,1.0,0.0,989.7,22,20
2023-08-20 09:38:44+00:00,26.5,69,20.4,29.8,2.0,0.0,990.1,22,20
2023-08-20 09:40:45+00:00,26.5,69,20.4,29.8,2.0,0.0,990.1,22,21
2023-08-20 09:45:05+00:00,26.5,69,20.4,29.8,2.0,0.0,990.1,22,21
2023-08-20 09:56:49+00:00,26.5,69,20.4,29.8,2.0,0.0,990.1,22,19
2023-08-20 10:05:16+00:00,26.5,69,20.4,29.8,2.0,0.0,990.1,22,19
2023-08-20 10:15:22+00:00,26.5,69,20.4,29.8,2.0,0.0,990.1,22,19
2023-08-20 10:25:27+00:00,26.5,69,20.4,29.8,2.0,0.0,990.1,22,19
2023-08-20 10:35:32+00:00,27.8,61,19.5,31.0,3.0,0.0,989.3,22,19
2023-08-20 10:45:37+00:00,27.8,61,19.5,31.0,3.0,0.0,989.3,22,19
2023-08-20 10:50:37+00:00,27.8,61,19.5,31.0,3.0,0.0,989.3,22,20
2023-08-20 10:55:44+00:00,27.8,61,19.5,31.0,3.0,0.0,989.3,22,20
2023-08-20 11:08:12+00:00,27.8,61,19.5,31.0,3.0,0.0,989.3,22,19
2023-08-20 11:15:56+00:00,27.8,61,19.5,31.0,3.0,0.0,989.3,22,19
2023-08-20 11:26:01+00:00,27.8,61,19.5,31.0,2.5,0.0,989.3,22,19
2023-08-20 11:37:21+00:00,28.8,54,18.6,32.2,2.0,0.0,989.8,22,18
2023-08-20 11:39:37+00:00,28.8,54,18.6,32.2,2.0,0.0,989.8,22,19
2023-08-20 11:46:13+00:00,28.8,54,18.6,32.2,2.0,0.0,989.8,22,19
2023-08-20 11:56:19+00:00,28.8,54,18.6,32.2,2.0,0.0,989.8,22,19
2023-08-20 12:06:24+00:00,28.8,54,18.6,32.2,2.0,0.0,989.8,22,19
2023-08-20 12:11:20+00:00,28.8,54,18.6,32.2,2.0,0.0,989.8,22,21
2023-08-20 12:16:32+00:00,28.8,54,18.6,32.2,2.0,0.0,989.8,22,21
2023-08-20 12:28:26+00:00,29.066666666666666,54,18.6,32.2,2.0,0.0,989.8,22,22
2023-08-20 12:39:00+00:00,29.333333333333336,51,18.4,33.3,1.0,0.0,989.6,22,21
2023-08-20 12:47:06+00:00,29.6,51,18.4,33.3,1.0,0.0,989.6,22,20
2023-08-20 12:56:58+00:00,29.6,51,18.4,33.3,1.0,0.0,989.6,22,20
2023-08-20 13:07:03+00:00,29.6,51,18.4,33.3,1.0,0.0,989.6,22,20
2023-08-20 13:17:09+00:00,29.6,51,18.4,33.3,1.0,0.0,989.6,22,20
2023-08-20 13:27:33+00:00,29.6,51,18.4,33.3,1.0,0.0,989.6,22,21
2023-08-20 13:37:20+00:00,30.4,48,18.1,33.7,0.0,0.0,989.4,22,21
2023-08-20 13:43:05+00:00,30.4,48,18.1,33.7,0.0,0.0,989.4,22,18
2023-08-20 13:47:26+00:00,30.4,48,18.1,33.7,0.0,0.0,989.4,22,16
2023-08-20 13:57:31+00:00,30.4,48,18.1,33.7,0.0,0.0,989.4,22,16
2023-08-20 14:07:36+00:00,30.4,48,18.1,33.7,0.0,0.0,989.4,22,16
2023-08-20 14:17:41+00:00,30.4,48,18.1,33.7,0.0,0.0,989.4,22,16
2023-08-20 14:24:09+00:00,30.4,48,18.1,33.7,0.0,0.0,989.4,22,15
2023-08-20 14:27:48+00:00,30.4,48,18.1,33.7,0.0,0.0,989.4,22,14
2023-08-20 14:32:35+00:00,31.1,44,17.5,33.7,0.0,0.0,989.2,22,15
2023-08-20 14:37:57+00:00,31.1,44,17.5,33.7,0.0,0.0,989.2,22,16
2023-08-20 14:48:02+00:00,31.1,44,17.5,33.7,0.0,0.0,989.2,22,16
2023-08-20 14:58:08+00:00,31.1,44,17.5,33.7,0.0,0.0,989.2,22,15
2023-08-20 15:08:44+00:00,31.1,44,17.5,33.7,0.0,0.0,989.2,22,17
2023-08-20 15:18:22+00:00,31.1,44,17.5,33.7,0.0,0.0,989.2,22,17
2023-08-20 15:28:27+00:00,31.1,44,17.5,33.7,0.0,0.0,989.2,22,17
2023-08-20 15:38:32+00:00,30.9,45,17.6,32.9,0.0,0.0,988.7,22,17
2023-08-20 15:48:39+00:00,30.9,45,17.6,32.9,0.0,0.0,988.7,22,15
2023-08-20 15:58:46+00:00,30.9,45,17.6,32.9,0.0,0.0,988.7,22,16
2023-08-20 16:08:51+00:00,30.9,45,17.6,32.9,0.0,0.0,988.7,22,16
2023-08-20 16:11:05+00:00,30.9,45,17.6,32.9,0.0,0.0,988.7,22,17
2023-08-20 16:18:58+00:00,30.9,45,17.6,32.9,0.0,0.0,988.7,22,16
2023-08-20 16:19:49+00:00,30.9,45,17.6,32.9,0.0,0.0,988.7,22,15
2023-08-20 16:29:04+00:00,30.833333333333332,45,17.6,32.9,0.0,0.0,988.7,22,15
2023-08-20 16:39:09+00:00,30.766666666666666,41,15.9,32.1,0.0,0.0,988.6,22,15
2023-08-20 16:49:15+00:00,30.7,41,15.9,32.1,0.0,0.0,988.6,22,14
2023-08-20 16:54:01+00:00,30.7,41,15.9,32.1,0.0,0.0,988.6,22,13
2023-08-20 16:59:21+00:00,30.7,41,15.9,32.1,0.0,0.0,988.6,22,13
2023-08-20 17:09:28+00:00,30.7,41,15.9,32.1,0.0,0.0,988.6,22,14
2023-08-20 17:19:33+00:00,30.7,41,15.9,32.1,0.0,0.0,988.6,22,14
2023-08-20 17:33:35+00:00,30.2,41,15.5,31.5,0.0,0.0,988.5,22,17
2023-08-20 17:37:12+00:00,30.2,41,15.5,31.5,0.0,0.0,988.5,22,19
2023-08-20 17:39:48+00:00,30.2,41,15.5,31.5,0.0,0.0,988.5,22,19
2023-08-20 17:47:35+00:00,30.2,41,15.5,31.5,0.0,0.0,988.5,22,17
2023-08-20 17:49:54+00:00,30.2,41,15.5,31.5,0.0,0.0,988.5,22,17
2023-08-20 17:59:59+00:00,30.2,41,15.5,31.5,0.0,0.0,988.5,22,17
2023-08-20 18:09:22+00:00,30.2,41,15.5,31.5,0.0,0.0,988.5,22,15
2023-08-20 18:10:05+00:00,30.2,41,15.5,31.5,0.0,0.0,988.5,22,15
2023-08-20 18:20:10+00:00,30.2,41,15.5,31.5,0.0,0.0,988.5,22,15
2023-08-20 18:30:15+00:00,29.2,47,16.8,31.0,0.0,0.0,988.5,22,15
2023-08-20 18:44:29+00:00,29.2,47,16.8,31.0,0.0,0.0,988.5,22,16
2023-08-20 18:48:57+00:00,29.2,47,16.8,31.0,0.0,0.0,988.5,22,15
2023-08-20 18:50:26+00:00,29.2,47,16.8,31.0,0.0,0.0,988.5,22,15
2023-08-20 19:03:05+00:00,29.2,47,16.8,31.0,0.0,0.0,988.5,22,13
2023-08-20 19:08:41+00:00,29.2,47,16.8,31.0,0.0,0.0,988.5,22,12
2023-08-20 19:12:37+00:00,29.2,47,16.8,31.0,0.0,0.0,988.5,22,11
2023-08-20 19:20:43+00:00,29.2,47,16.8,31.0,0.0,0.0,988.5,22,11
2023-08-20 19:25:04+00:00,29.2,47,16.8,31.0,0.0,0.0,988.5,22,10
2023-08-20 19:33:12+00:00,27.8,58,18.8,30.9,0.0,0.0,988.6,22,9
2023-08-20 19:40:56+00:00,27.8,58,18.8,30.9,0.0,0.0,988.6,22,10
2023-08-20 19:51:01+00:00,27.8,58,18.8,30.9,0.0,0.0,988.6,22,10
2023-08-20 19:57:38+00:00,27.8,58,18.8,30.9,0.0,0.0,988.6,22,11
2023-08-20 20:01:08+00:00,27.8,58,18.8,30.9,0.0,0.0,988.6,22,11
2023-08-20 20:11:14+00:00,27.8,58,18.8,30.9,0.0,0.0,988.6,22,11
2023-08-20 20:17:21+00:00,27.8,58,18.8,30.9,0.0,0.0,988.6,22,12
2023-08-20 20:23:47+00:00,27.8,58,18.8,30.9,0.0,0.0,988.6,22,11
2023-08-20 20:31:28+00:00,23.5,73,18.4,26.0,0.0,0.0,989.1,22,10
2023-08-20 20:41:33+00:00,23.5,73,18.4,26.0,0.0,0.0,989.1,22,10
2023-08-20 20:49:26+00:00,23.5,73,18.4,26.0,0.0,0.0,989.1,22,10
2023-08-20 20:51:39+00:00,23.5,73,18.4,26.0,0.0,0.0,989.1,22,10
2023-08-20 21:02:43+00:00,23.5,73,18.4,26.0,0.0,0.0,989.1,22,9
2023-08-20 21:11:50+00:00,23.5,73,18.4,26.0,0.0,0.0,989.1,22,9
2023-08-20 21:21:55+00:00,23.5,73,18.4,26.0,0.0,0.0,989.1,22,9
2023-08-20 21:32:00+00:00,21.9,75,17.2,23.6,0.0,0.0,989.2,22,9
2023-08-20 21:42:06+00:00,21.9,75,17.2,23.6,0.0,0.0,989.2,22,9
2023-08-20 21:52:11+00:00,21.9,75,17.2,23.6,0.0,0.0,989.2,22,9
2023-08-20 22:02:16+00:00,21.9,75,17.2,23.6,0.0,0.0,989.2,22,9
2023-08-20 22:12:54+00:00,21.9,75,17.2,23.6,0.0,0.0,989.2,22,8
2023-08-20 22:22:28+00:00,21.9,75,17.2,23.6,0.0,0.0,989.2,22,8
2023-08-20 22:32:33+00:00,21.65,78,17.4,23.0,0.0,0.0,989.6,22,8
2023-08-20 22:42:38+00:00,21.4,78,17.4,23.0,0.0,0.0,989.6,22,8
2023-08-20 22:52:43+00:00,21.4,78,17.4,23.0,0.0,0.0,989.6,22,8
2023-08-20 23:02:49+00:00,21.4,78,17.4,23.0,0.0,0.0,989.6,22,8
2023-08-20 23:12:54+00:00,21.4,78,17.4,23.0,0.0,0.0,989.6,22,8
2023-08-20 23:22:59+00:00,21.4,78,17.4,23.0,0.0,0.0,989.6,22,8
2023-08-20 23:33:04+00:00,21.1,77,17.0,22.6,0.0,0.0,989.6,22,8
2023-08-20 23:43:10+00:00,21.1,77,17.0,22.6,0.0,0.0,989.6,22,8
2023-08-20 23:53:15+00:00,21.1,77,17.0,22.6,0.0,0.0,989.6,22,8
2023-08-21 00:03:20+00:00,21.1,77,17.0,22.6,0.0,0.0,989.6,22,8
2023-08-21 00:13:25+00:00,21.1,77,17.0,22.6,0.0,0.0,989.6,22,8
2023-08-21 00:23:30+00:00,21.1,77,17.0,22.6,0.0,0.0,989.6,22,8
2023-08-21 00:33:36+00:00,21.0,79,17.3,22.8,0.0,0.0,989.8,22,8
2023-08-21 00:39:09+00:00,21.0,79,17.3,22.8,0.0,0.0,989.8,22,7
2023-08-21 00:43:41+00:00,21.0,79,17.3,22.8,0.0,0.0,989.8,22,7
